ano,trimestre,categoria,tipo,instituicao_financeira,cnpj_if,cnpj_norm,nome_norm,banco_encontrado,origem_do_match,segmento,nome_banco,indice,qtd_total_reclamacoes,qtd_reclamacoes_reguladas_procedentes,qtd_reclamacoes_reguladas_outras,qtd_reclamacoes_nao_reguladas,qtd_total_clientes_ccs_e_scr,qtd_clientes_ccs,qtd_clientes_scr,origem_arquivo,processado_em
2021,2,Demais bancos e financeiras,Conglomerado,VOLKSWAGEN (conglomerado), ,,VOLKSWAGEN,True,nome,S3,VOLKSWAGEN - PRUDENCIAL,95.31,112,35,22,55,367195,945,366420,2021_tri_02.csv,2026-09-15T02:12:54.647985+00:00
2021,2,Demais bancos e financeiras,Conglomerado,VOLVO (conglomerado), ,,VOLVO,True,nome,S4,VOLVO - PRUDENCIAL,,2,0,0,2,7220,92,7169,2021_tri_02.csv,2026-09-15T02:03:57.864727+00:00
2021,2,Demais bancos e financeiras,Conglomerado,VOLVO (conglomerado), ,,VOLVO,True,nome,S4,VOLVO - PRUDENCIAL,,2,0,0,2,7220,92,7169,2021_tri_02.csv,2026-09-15T02:10:32.387619+00:00
2021,2,Demais bancos e financeiras,Conglomerado,VOLVO (conglomerado), ,,VOLVO,True,nome,S4,VOLVO - PRUDENCIAL,,2,0,0,2,7220,92,7169,2021_tri_02.csv,2026-09-15T02:14:48.564330+00:00
2021,2,Demais bancos e financeiras,Conglomerado,VOLVO (conglomerado), ,,VOLVO,True,nome,S4,VOLVO - PRUDENCIAL,,2,0,0,2,7220,92,7169,2021_tri_02.csv,2026-09-15T02:12:54.790214+00:00
2021,2,Top 10 - Bancos e Financeiras,Conglomerado,VOTORANTIM (conglomerado), ,,VOTORANTIM,True,nome,S2,VOTORANTIM - PRUDENCIAL,4.64,749,78,394,277,16774345,13340345,4830730,2021_tri_02.csv,2026-09-15T02:12:54.605801+00:00
2021,2,Top 10 - Bancos e Financeiras,Conglomerado,VOTORANTIM (conglomerado), ,,VOTORANTIM,True,nome,S2,VOTORANTIM - PRUDENCIAL,4.64,749,78,394,277,16774345,13340345,4830730,2021_tri_02.csv,2026-09-15T02:10:31.920209+00:00
2021,2,Top 10 - Bancos e Financeiras,Conglomerado,VOTORANTIM (conglomerado), ,,VOTORANTIM,True,nome,S2,VOTORANTIM - PRUDENCIAL,4.64,749,78,394,277,16774345,13340345,4830730,2021_tri_02.csv,2026-09-15T02:14:48.191442+00:00
2021,2,Top 10 - Bancos e Financeiras,Conglomerado,VOTORANTIM (conglomerado), ,,VOTORANTIM,True,nome,S2,VOTORANTIM - PRUDENCIAL,4.64,749,78,394,277,16774345,13340345,4830730,2021_tri_02.csv,2026-09-15T02:03:57.937178+00:00
2021,2,Demais bancos e financeiras,Conglomerado,VR (conglomerado), ,,VR,True,nome,S4,VR - PRUDENCIAL,,1,1,0,0,70,53,18,2021_tri_02.csv,2026-09-15T02:14:48.588015+00:00
2021,2,Demais bancos e financeiras,Conglomerado,VR (conglomerado), ,,VR,True,nome,S4,VR - PRUDENCIAL,,1,1,0,0,70,53,18,2021_tri_02.csv,2026-09-15T02:03:58.829973+00:00
2021,2,Demais bancos e financeiras,Conglomerado,VR (conglomerado), ,,VR,True,nome,S4,VR - PRUDENCIAL,,1,1,0,0,70,53,18,2021_tri_02.csv,2026-09-15T02:12:55.077793+00:00
2021,2,Demais bancos e financeiras,Conglomerado,VR (conglomerado), ,,VR,True,nome,S4,VR - PRUDENCIAL,,1,1,0,0,70,53,18,2021_tri_02.csv,2026-09-15T02:10:31.603489+00:00
2021,2,Demais bancos e financeiras,Conglomerado,WESTERN UNION (conglomerado), ,,WESTERN UNION,True,nome,S4,WESTERN UNION - PRUDENCIAL,,4,1,3,0,1,1,,2021_tri_02.csv,2026-09-15T02:10:31.304579+00:00
2021,2,Demais bancos e financeiras,Conglomerado,WESTERN UNION (conglomerado), ,,WESTERN UNION,True,nome,S4,WESTERN UNION - PRUDENCIAL,,4,1,3,0,1,1,,2021_tri_02.csv,2026-09-15T02:03:58.893606+00:00
2021,2,Demais bancos e financeiras,Conglomerado,WESTERN UNION (conglomerado), ,,WESTERN UNION,True,nome,S4,WESTERN UNION - PRUDENCIAL,,4,1,3,0,1,1,,2021_tri_02.csv,2026-09-15T02:14:48.648395+00:00
2021,2,Demais bancos e financeiras,Conglomerado,WESTERN UNION (conglomerado), ,,WESTERN UNION,True,nome,S4,WESTERN UNION - PRUDENCIAL,,4,1,3,0,1,1,,2021_tri_02.csv,2026-09-15T02:12:55.227564+00:00
2021,2,Demais bancos e financeiras,Banco/financeira,"WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",23862762,23862762,WILL FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,AVISTA S.A. CFI,26.7,71,46,9,16,1722341,1721730,406890,2021_tri_02.csv,2026-09-15T02:10:32.172076+00:00
2021,2,Demais bancos e financeiras,Banco/financeira,"WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",23862762,23862762,WILL FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,AVISTA S.A. CFI,26.7,71,46,9,16,1722341,1721730,406890,2021_tri_02.csv,2026-09-15T02:14:48.553253+00:00
2021,2,Demais bancos e financeiras,Banco/financeira,"WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",23862762,23862762,WILL FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,AVISTA S.A. CFI,26.7,71,46,9,16,1722341,1721730,406890,2021_tri_02.csv,2026-09-15T02:12:53.856056+00:00
2021,2,Demais bancos e financeiras,Banco/financeira,"WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",23862762,23862762,WILL FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,AVISTA S.A. CFI,26.7,71,46,9,16,1722341,1721730,406890,2021_tri_02.csv,2026-09-15T02:03:58.373010+00:00
2021,2,Demais bancos e financeiras,Conglomerado,XP (conglomerado), ,,XP,True,acronimo,S4,XP INVESTIMENTOS,,21,11,2,8,,,,2021_tri_02.csv,2026-09-15T02:14:48.631869+00:00
2021,2,Demais bancos e financeiras,Conglomerado,XP (conglomerado), ,,XP,True,acronimo,S4,XP INVESTIMENTOS,,21,11,2,8,,,,2021_tri_02.csv,2026-09-15T02:12:54.344708+00:00
2021,2,Demais bancos e financeiras,Conglomerado,XP (conglomerado), ,,XP,True,acronimo,S4,XP INVESTIMENTOS,,21,11,2,8,,,,2021_tri_02.csv,2026-09-15T02:10:32.197634+00:00
2021,2,Demais bancos e financeiras,Conglomerado,XP (conglomerado), ,,XP,True,acronimo,S4,XP INVESTIMENTOS,,21,11,2,8,,,,2021_tri_02.csv,2026-09-15T02:03:58.444547+00:00
2021,2,Demais bancos e financeiras,Conglomerado,YAMAHA MOTOR (conglomerado), ,,YAMAHA MOTOR,True,nome,S4,YAMAHA MOTOR - PRUDENCIAL,,15,4,4,7,204014,77,203946,2021_tri_02.csv,2026-09-15T02:03:57.556764+00:00
2021,2,Demais bancos e financeiras,Conglomerado,YAMAHA MOTOR (conglomerado), ,,YAMAHA MOTOR,True,nome,S4,YAMAHA MOTOR - PRUDENCIAL,,15,4,4,7,204014,77,203946,2021_tri_02.csv,2026-09-15T02:12:54.503293+00:00
2021,2,Demais bancos e financeiras,Conglomerado,YAMAHA MOTOR (conglomerado), ,,YAMAHA MOTOR,True,nome,S4,YAMAHA MOTOR - PRUDENCIAL,,15,4,4,7,204014,77,203946,2021_tri_02.csv,2026-09-15T02:10:30.146906+00:00
2021,2,Demais bancos e financeiras,Conglomerado,YAMAHA MOTOR (conglomerado), ,,YAMAHA MOTOR,True,nome,S4,YAMAHA MOTOR - PRUDENCIAL,,15,4,4,7,204014,77,203946,2021_tri_02.csv,2026-09-15T02:14:48.357423+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ABC-BRASIL (conglomerado), ,,ABCBRASIL,True,nome,S3,ABC-BRASIL - PRUDENCIAL,,4,1,2,1,29707,28217,4009,2021_tri_03.csv,2026-09-15T02:12:54.750284+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ABC-BRASIL (conglomerado), ,,ABCBRASIL,True,nome,S3,ABC-BRASIL - PRUDENCIAL,,4,1,2,1,29707,28217,4009,2021_tri_03.csv,2026-09-15T02:10:31.670001+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ABC-BRASIL (conglomerado), ,,ABCBRASIL,True,nome,S3,ABC-BRASIL - PRUDENCIAL,,4,1,2,1,29707,28217,4009,2021_tri_03.csv,2026-09-15T02:14:48.016360+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ABC-BRASIL (conglomerado), ,,ABCBRASIL,True,nome,S3,ABC-BRASIL - PRUDENCIAL,,4,1,2,1,29707,28217,4009,2021_tri_03.csv,2026-09-15T02:03:58.590048+00:00
2021,3,Demais bancos e financeiras,Conglomerado,AGIBANK (conglomerado), ,,AGIBANK,False,nenhum,,,82.54,512,109,296,107,1320447,999951,873341,2021_tri_03.csv,2026-09-15T02:12:54.822821+00:00
2021,3,Demais bancos e financeiras,Conglomerado,AGIBANK (conglomerado), ,,AGIBANK,False,nenhum,,,82.54,512,109,296,107,1320447,999951,873341,2021_tri_03.csv,2026-09-15T02:14:48.063504+00:00
2021,3,Demais bancos e financeiras,Conglomerado,AGIBANK (conglomerado), ,,AGIBANK,False,nenhum,,,82.54,512,109,296,107,1320447,999951,873341,2021_tri_03.csv,2026-09-15T02:03:58.657460+00:00
2021,3,Demais bancos e financeiras,Conglomerado,AGIBANK (conglomerado), ,,AGIBANK,False,nenhum,,,82.54,512,109,296,107,1320447,999951,873341,2021_tri_03.csv,2026-09-15T02:10:32.607079+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",36321990,36321990,AGORACRED SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,AGORACRED S/A SCFI,,6,3,1,2,453405,130,453275,2021_tri_03.csv,2026-09-15T02:14:48.062821+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",36321990,36321990,AGORACRED SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,AGORACRED S/A SCFI,,6,3,1,2,453405,130,453275,2021_tri_03.csv,2026-09-15T02:10:31.998065+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",36321990,36321990,AGORACRED SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,AGORACRED S/A SCFI,,6,3,1,2,453405,130,453275,2021_tri_03.csv,2026-09-15T02:03:58.423568+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",36321990,36321990,AGORACRED SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,AGORACRED S/A SCFI,,6,3,1,2,453405,130,453275,2021_tri_03.csv,2026-09-15T02:12:55.358299+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,"AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",27214112,27214112,AL5 CREDITO FINANCIAMENTO E INVESTIMENTO,False,nenhum,,,,10,4,0,6,18217,9981,11683,2021_tri_03.csv,2026-09-15T02:14:48.185737+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,"AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",27214112,27214112,AL5 CREDITO FINANCIAMENTO E INVESTIMENTO,False,nenhum,,,,10,4,0,6,18217,9981,11683,2021_tri_03.csv,2026-09-15T02:03:58.496019+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,"AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",27214112,27214112,AL5 CREDITO FINANCIAMENTO E INVESTIMENTO,False,nenhum,,,,10,4,0,6,18217,9981,11683,2021_tri_03.csv,2026-09-15T02:10:32.438067+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,"AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",27214112,27214112,AL5 CREDITO FINANCIAMENTO E INVESTIMENTO,False,nenhum,,,,10,4,0,6,18217,9981,11683,2021_tri_03.csv,2026-09-15T02:12:55.425148+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ALFA (conglomerado), ,,ALFA,True,nome,S3,ALFA - PRUDENCIAL,,85,13,61,11,420486,268221,153423,2021_tri_03.csv,2026-09-15T02:12:54.203214+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ALFA (conglomerado), ,,ALFA,True,nome,S3,ALFA - PRUDENCIAL,,85,13,61,11,420486,268221,153423,2021_tri_03.csv,2026-09-15T02:10:31.794084+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ALFA (conglomerado), ,,ALFA,True,nome,S3,ALFA - PRUDENCIAL,,85,13,61,11,420486,268221,153423,2021_tri_03.csv,2026-09-15T02:14:48.278529+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ALFA (conglomerado), ,,ALFA,True,nome,S3,ALFA - PRUDENCIAL,,85,13,61,11,420486,268221,153423,2021_tri_03.csv,2026-09-15T02:03:57.614027+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ANDBANK (conglomerado), ,,ANDBANK,True,nome,S4,ANDBANK - PRUDENCIAL,,6,0,3,3,4369,4369,48,2021_tri_03.csv,2026-09-15T02:12:54.051880+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ANDBANK (conglomerado), ,,ANDBANK,True,nome,S4,ANDBANK - PRUDENCIAL,,6,0,3,3,4369,4369,48,2021_tri_03.csv,2026-09-15T02:03:57.694780+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ANDBANK (conglomerado), ,,ANDBANK,True,nome,S4,ANDBANK - PRUDENCIAL,,6,0,3,3,4369,4369,48,2021_tri_03.csv,2026-09-15T02:14:48.347154+00:00
2021,3,Demais bancos e financeiras,Conglomerado,ANDBANK (conglomerado), ,,ANDBANK,True,nome,S4,ANDBANK - PRUDENCIAL,,6,0,3,3,4369,4369,48,2021_tri_03.csv,2026-09-15T02:10:30.480492+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO ABN AMRO S.A.,03532415,3532415,BANCO ABN AMRO,True,cnpj,S4,BANCO ABN AMRO S.A. - PRUDENCIAL,,1,0,0,1,41,41,1,2021_tri_03.csv,2026-09-15T02:12:54.727322+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO ABN AMRO S.A.,03532415,3532415,BANCO ABN AMRO,True,cnpj,S4,BANCO ABN AMRO S.A. - PRUDENCIAL,,1,0,0,1,41,41,1,2021_tri_03.csv,2026-09-15T02:10:32.321078+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO ABN AMRO S.A.,03532415,3532415,BANCO ABN AMRO,True,cnpj,S4,BANCO ABN AMRO S.A. - PRUDENCIAL,,1,0,0,1,41,41,1,2021_tri_03.csv,2026-09-15T02:14:48.379523+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO ABN AMRO S.A.,03532415,3532415,BANCO ABN AMRO,True,cnpj,S4,BANCO ABN AMRO S.A. - PRUDENCIAL,,1,0,0,1,41,41,1,2021_tri_03.csv,2026-09-15T02:03:57.622731+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO ARBI S.A.,54403563,54403563,BANCO ARBI,True,cnpj,S4,BANCO ARBI S.A. - PRUDENCIAL,,11,1,9,1,28673,20319,8520,2021_tri_03.csv,2026-09-15T02:10:32.522988+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO ARBI S.A.,54403563,54403563,BANCO ARBI,True,cnpj,S4,BANCO ARBI S.A. - PRUDENCIAL,,11,1,9,1,28673,20319,8520,2021_tri_03.csv,2026-09-15T02:12:54.545898+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO ARBI S.A.,54403563,54403563,BANCO ARBI,True,cnpj,S4,BANCO ARBI S.A. - PRUDENCIAL,,11,1,9,1,28673,20319,8520,2021_tri_03.csv,2026-09-15T02:14:48.083180+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO ARBI S.A.,54403563,54403563,BANCO ARBI,True,cnpj,S4,BANCO ARBI S.A. - PRUDENCIAL,,11,1,9,1,28673,20319,8520,2021_tri_03.csv,2026-09-15T02:03:57.692043+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CEDULA S.A.,33132044,33132044,BANCO CEDULA,True,cnpj,S4,BANCO CEDULA S.A. - PRUDENCIAL,,1,0,1,0,18022,2815,15434,2021_tri_03.csv,2026-09-15T02:14:47.972660+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CEDULA S.A.,33132044,33132044,BANCO CEDULA,True,cnpj,S4,BANCO CEDULA S.A. - PRUDENCIAL,,1,0,1,0,18022,2815,15434,2021_tri_03.csv,2026-09-15T02:12:54.968112+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CEDULA S.A.,33132044,33132044,BANCO CEDULA,True,cnpj,S4,BANCO CEDULA S.A. - PRUDENCIAL,,1,0,1,0,18022,2815,15434,2021_tri_03.csv,2026-09-15T02:10:30.452283+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CEDULA S.A.,33132044,33132044,BANCO CEDULA,True,cnpj,S4,BANCO CEDULA S.A. - PRUDENCIAL,,1,0,1,0,18022,2815,15434,2021_tri_03.csv,2026-09-15T02:03:58.508306+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,02992446,2992446,BANCO CNH INDUSTRIAL CAPITAL,True,cnpj,S3,BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL,,1,0,0,1,28309,1234,27347,2021_tri_03.csv,2026-09-15T02:03:58.610142+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,02992446,2992446,BANCO CNH INDUSTRIAL CAPITAL,True,cnpj,S3,BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL,,1,0,0,1,28309,1234,27347,2021_tri_03.csv,2026-09-15T02:10:30.668828+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,02992446,2992446,BANCO CNH INDUSTRIAL CAPITAL,True,cnpj,S3,BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL,,1,0,0,1,28309,1234,27347,2021_tri_03.csv,2026-09-15T02:14:48.062733+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,02992446,2992446,BANCO CNH INDUSTRIAL CAPITAL,True,cnpj,S3,BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL,,1,0,0,1,28309,1234,27347,2021_tri_03.csv,2026-09-15T02:12:54.713839+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CSF S.A.,08357240,8357240,BANCO CSF,True,cnpj,S3,BANCO CSF S.A. - PRUDENCIAL,14.94,259,111,89,59,7425297,,7425297,2021_tri_03.csv,2026-09-15T02:03:57.820016+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CSF S.A.,08357240,8357240,BANCO CSF,True,cnpj,S3,BANCO CSF S.A. - PRUDENCIAL,14.94,259,111,89,59,7425297,,7425297,2021_tri_03.csv,2026-09-15T02:14:48.082992+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CSF S.A.,08357240,8357240,BANCO CSF,True,cnpj,S3,BANCO CSF S.A. - PRUDENCIAL,14.94,259,111,89,59,7425297,,7425297,2021_tri_03.csv,2026-09-15T02:10:30.410842+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO CSF S.A.,08357240,8357240,BANCO CSF,True,cnpj,S3,BANCO CSF S.A. - PRUDENCIAL,14.94,259,111,89,59,7425297,,7425297,2021_tri_03.csv,2026-09-15T02:12:54.113486+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DA AMAZONIA S.A.,04902979,4902979,BANCO DA AMAZONIA,True,cnpj,S3,BANCO DA AMAZONIA S.A. - PRUDENCIAL,,14,2,4,8,551874,473802,194373,2021_tri_03.csv,2026-09-15T02:10:31.857718+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DA AMAZONIA S.A.,04902979,4902979,BANCO DA AMAZONIA,True,cnpj,S3,BANCO DA AMAZONIA S.A. - PRUDENCIAL,,14,2,4,8,551874,473802,194373,2021_tri_03.csv,2026-09-15T02:14:48.218153+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DA AMAZONIA S.A.,04902979,4902979,BANCO DA AMAZONIA,True,cnpj,S3,BANCO DA AMAZONIA S.A. - PRUDENCIAL,,14,2,4,8,551874,473802,194373,2021_tri_03.csv,2026-09-15T02:12:54.178929+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DA AMAZONIA S.A.,04902979,4902979,BANCO DA AMAZONIA,True,cnpj,S3,BANCO DA AMAZONIA S.A. - PRUDENCIAL,,14,2,4,8,551874,473802,194373,2021_tri_03.csv,2026-09-15T02:03:57.934941+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DA CHINA BRASIL S.A.,10690848,10690848,BANCO DA CHINA BRASIL,True,cnpj,S4,BANCO DA CHINA BRASIL S.A. - PRUDENCIAL,,1,1,0,0,481,457,39,2021_tri_03.csv,2026-09-15T02:10:31.855784+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DA CHINA BRASIL S.A.,10690848,10690848,BANCO DA CHINA BRASIL,True,cnpj,S4,BANCO DA CHINA BRASIL S.A. - PRUDENCIAL,,1,1,0,0,481,457,39,2021_tri_03.csv,2026-09-15T02:14:48.129172+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DA CHINA BRASIL S.A.,10690848,10690848,BANCO DA CHINA BRASIL,True,cnpj,S4,BANCO DA CHINA BRASIL S.A. - PRUDENCIAL,,1,1,0,0,481,457,39,2021_tri_03.csv,2026-09-15T02:03:58.003805+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DA CHINA BRASIL S.A.,10690848,10690848,BANCO DA CHINA BRASIL,True,cnpj,S4,BANCO DA CHINA BRASIL S.A. - PRUDENCIAL,,1,1,0,0,481,457,39,2021_tri_03.csv,2026-09-15T02:12:54.577133+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DE LA NACION ARGENTINA,33042151,33042151,BANCO DE LA NACION ARGENTINA,True,cnpj,S4,BANCO LA NACION ARGENTINA - PRUDENCIAL,,1,0,1,0,256,244,21,2021_tri_03.csv,2026-09-15T02:10:31.639393+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DE LA NACION ARGENTINA,33042151,33042151,BANCO DE LA NACION ARGENTINA,True,cnpj,S4,BANCO LA NACION ARGENTINA - PRUDENCIAL,,1,0,1,0,256,244,21,2021_tri_03.csv,2026-09-15T02:14:48.172526+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DE LA NACION ARGENTINA,33042151,33042151,BANCO DE LA NACION ARGENTINA,True,cnpj,S4,BANCO LA NACION ARGENTINA - PRUDENCIAL,,1,0,1,0,256,244,21,2021_tri_03.csv,2026-09-15T02:12:54.892083+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DE LA NACION ARGENTINA,33042151,33042151,BANCO DE LA NACION ARGENTINA,True,cnpj,S4,BANCO LA NACION ARGENTINA - PRUDENCIAL,,1,0,1,0,256,244,21,2021_tri_03.csv,2026-09-15T02:03:58.095473+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DIGIMAIS S.A.,92874270,92874270,BANCO DIGIMAIS,True,cnpj,S4,BANCO A.J. RENNER S.A. - PRUDENCIAL,258.94,164,102,28,34,393906,266246,192853,2021_tri_03.csv,2026-09-15T02:12:54.973163+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DIGIMAIS S.A.,92874270,92874270,BANCO DIGIMAIS,True,cnpj,S4,BANCO A.J. RENNER S.A. - PRUDENCIAL,258.94,164,102,28,34,393906,266246,192853,2021_tri_03.csv,2026-09-15T02:14:48.175373+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DIGIMAIS S.A.,92874270,92874270,BANCO DIGIMAIS,True,cnpj,S4,BANCO A.J. RENNER S.A. - PRUDENCIAL,258.94,164,102,28,34,393906,266246,192853,2021_tri_03.csv,2026-09-15T02:10:32.582815+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DIGIMAIS S.A.,92874270,92874270,BANCO DIGIMAIS,True,cnpj,S4,BANCO A.J. RENNER S.A. - PRUDENCIAL,258.94,164,102,28,34,393906,266246,192853,2021_tri_03.csv,2026-09-15T02:03:57.760408+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DIGIO S.A.,27098060,27098060,BANCO DIGIO,False,nenhum,,,31.05,237,58,108,71,1867547,1096662,1553737,2021_tri_03.csv,2026-09-15T02:12:55.043921+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DIGIO S.A.,27098060,27098060,BANCO DIGIO,False,nenhum,,,31.05,237,58,108,71,1867547,1096662,1553737,2021_tri_03.csv,2026-09-15T02:03:57.831524+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DIGIO S.A.,27098060,27098060,BANCO DIGIO,False,nenhum,,,31.05,237,58,108,71,1867547,1096662,1553737,2021_tri_03.csv,2026-09-15T02:10:32.667409+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DIGIO S.A.,27098060,27098060,BANCO DIGIO,False,nenhum,,,31.05,237,58,108,71,1867547,1096662,1553737,2021_tri_03.csv,2026-09-15T02:14:48.244820+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DO ESTADO DE SERGIPE S.A.,13009717,13009717,BANCO DO ESTADO DE SERGIPE,True,cnpj,S4,BANCO DO EST. DE SE S.A. - PRUDENCIAL,,50,10,23,17,1082245,831407,621508,2021_tri_03.csv,2026-09-15T02:10:30.950145+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DO ESTADO DE SERGIPE S.A.,13009717,13009717,BANCO DO ESTADO DE SERGIPE,True,cnpj,S4,BANCO DO EST. DE SE S.A. - PRUDENCIAL,,50,10,23,17,1082245,831407,621508,2021_tri_03.csv,2026-09-15T02:14:48.252158+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DO ESTADO DE SERGIPE S.A.,13009717,13009717,BANCO DO ESTADO DE SERGIPE,True,cnpj,S4,BANCO DO EST. DE SE S.A. - PRUDENCIAL,,50,10,23,17,1082245,831407,621508,2021_tri_03.csv,2026-09-15T02:03:57.760372+00:00
2021,3,Demais bancos e financeiras,Banco/financeira,BANCO DO ESTADO DE SERGIPE S.A.,13009717,13009717,BANCO DO ESTADO DE SERGIPE,True,cnpj,S4,BANCO DO EST. DE SE S.A. - PRUDENCIAL,,50,10,23,17,1082245,831407,621508,2021_tri_03.csv,2026-09-15T02:12:54.417266+00:00
